codigo,nome,categoria,faixa_preco,endereco,municipio,uf,codigo_bairro
149197395242847,Bar do Grima,"Fast Food Restaurant, Bar",1,"Rua Antonio Joaquim Viana 5, 13045-650 Campinas",Campinas,SP,35095066
641017226010963,Kit mini kit para festa,"Caterer, Event Planner, Grocery Store",1,"Rua Mário augusto munir de Aragão 672, 13044-190 Campinas",Campinas,SP,35095066
113104335757395,Kitutes da Ci,Grocery Store,2,"Rua Serra dos órgãos, 30 - Jardim Proença, 13100-446 Campinas",Campinas,SP,35095066
1607887359472337,Salgados Siqueira,"Restaurant, Professional Service, Grocery Store",1,"Rua Guilherme Bolliger n,9, 13044050 Campinas",Campinas,SP,35095066
626817634036064,Miki bar,"Pub, Beer Garden, Chicken Joint",1,"Av.Estados Unidos ,728, 13040-099 Campinas",Campinas,SP,35095066
230181670401652,Bar Flor do Minho,"Beer Garden, Bar & Grill, Fast Food Restaurant",2,"Rua Otoniel Motta, 13041-180 Campinas",Campinas,SP,35095066
768047549984569,Bar Empório Araujo,"Cafeteria, Grocery Store, Bar",1,"Rua Bauru, 122 Jd Proença, 13100-445 Campinas",Campinas,SP,35095066
597572387008166,Barril379,Bar,2,"Avenida Dr. Arlindo Joaquim de Lemos, 379, 13100-450 Campinas",Campinas,SP,35095066
117995414936594,Super Mega Pizza,"Pizza Place, Food & Beverage Company",2,"Rua Oscar Leite, 601, 13041620 Campinas",Campinas,SP,35095066
1406788766202498,Sushi Universitário,Sushi Restaurant,1,"Rua da Abolição, 13045-637 Campinas",Campinas,SP,35095066
531923016855025,Corpo Mais - Suplementos e Produtos Naturais,"Grocery Store, Shopping & Retail, Region",1,"Rua da Abolição, 2034, 13041-445 Campinas",Campinas,SP,35095066
1454791724844295,Batata & cia,"Fast Food Restaurant, Hot Dog Joint",2,"Parque Jambeiro, Av Washington Luís 651 Campinas",Campinas,SP,35095066
412087848893469,Pizzaria Mais Sabor,"Pizza Place, Grocery Store",1,"Av. Ralpho Leite de Barros, 400, 13040-012 Campinas",Campinas,SP,35095066
260769430702649,Dumont Cafeteria,Coffee Shop,2,"Av Washington Luiz - Shopping Prado, 13042 Campinas",Campinas,SP,35095066
645015765574854,Kifome Auto Lanche,"Burger Restaurant, Diner, Comfort Food Restaurant",2,"Rua Plínio Pereira Neves, 13041-220 Campinas",Campinas,SP,35095066
544029805660822,La Farina Pães e Doces,"Dessert Shop, Bakery, Grocery Store",2,"Av Antonio Carlos  de Sales Jr  141, 13100-410 Campinas",Campinas,SP,35095066
206598359366197,Gato Lanches,"Hot Dog Joint, Diner, Fast Food Restaurant",2,"Rua Honduras, Nova Europa, 428, 13040-102 Campinas",Campinas,SP,35095066
208555859311761,Rio 40 Graus,"Fast Food Restaurant, Family Style Restaurant",2,"Av.Estados unidos 828, 13400099 Campinas",Campinas,SP,35095066
508538889347121,Joe Esfihas e Sorvetes,"Restaurant, Shopping & Retail, Dessert Shop",2,"Av. José Ademar Etter,183, 13050012 Campinas",Campinas,SP,35095066
577273209070743,Boteco Formol,"Dive Bar, Gastropub, Sports Bar",0,"av Engenheiro Arthur Segurado,86, 13041-070 Campinas",Campinas,SP,35095066
1212407715494235,O Matuto,Barbecue Restaurant,0,"Av. Mal. Carmona, 532 - Ponte Preta, 13041-311 Campinas",Campinas,SP,35095066
343780232677450,"La Fruteria - Nicky's - Hambúrguer, Taças Gourmet, Açaí, Fondues e Doces.","Dessert Shop, Food & Beverage Company",0,"Avenida Doutor Arlindo Joaquim de Lemos, 601, Campinas",Campinas,SP,35095066
452169128205071,Bar  Da Vendinha,"Brewery, Beer Garden, Restaurant",0,"RUA AMILAR ALVES, 165, VILA JOAO JORGE, 13041301 Campinas",Campinas,SP,35095066
151666081896076,Espaço in BAR - Petiscaria,"Bar, Arts & Entertainment, Restaurant",0,"Avenida São José dos Campos 1016, 13040145 Campinas",Campinas,SP,35095066
1452380768395496,Delícias da Ane,"Grocery Store, Dessert Shop, Shopping & Retail",0,"Rua Jeronimo Tognolo, 13245-240 Campinas",Campinas,SP,35095066
1818827428428326,Parada do Espeto Campinas,"Brazilian Restaurant, Food Delivery Service",0,"Rua Tenente Antônio da Silva Pires 433, (Próximo ao Parque das Águas), 13040708 Campinas",Campinas,SP,35095066
717864805023835,Dona Confeiteira,"Dessert Shop, Region",0,"Avenida Doutor Ângelo Simões, 924, 13040-150 Campinas",Campinas,SP,35095066
210593539113490,Leve in Casa,"Grocery Store, Restaurant, Residence",0,"Rua Vargem Grande do Sul, 13040-072 Campinas",Campinas,SP,35095066
1554831628100548,Los Sombreros,"Ice Cream Shop, Grocery Store",0,"Rua Frei José de Monte Carmelo 970, 13100407 Campinas",Campinas,SP,35095066
1701783630113603,Sonho Gelato Sorveteria - Sergel,Restaurant,0,"Av. Santa Bárbara do Rio Pardo, 787 - Jardim Nova Europa, 13040-078 Campinas",Campinas,SP,35095066
114951738656563,Discamp,"Candy Store, Shopping & Retail",0,"Av Washington Luiz, 104, 13041-355 Campinas",Campinas,SP,35095066
1871286599827715,GUTA Churros,Fast Food Restaurant,0,13040 550 Campinas,Campinas,SP,35095066
1659653317688549,SM Bakery,"Convenience Store, Shopping & Retail",0,"Av. São José dos Campos, 2500, 13040-735 Campinas",Campinas,SP,35095066
319939168355528,Cafeteria Barcelona Alphaville,"Coffee Shop, Fast Food Restaurant",3,"RUA AGUAÇU, 171 LOJA 07, ALPHAVILLE, 13098-321 Campinas",Campinas,SP,35095079
223277087685758,Piola-Alphaville,"Pizza Place, Pub, Fast Food Restaurant",3,"Rua Cumaru, 13098-324 Campinas",Campinas,SP,35095079
539323149488319,Lanchão Campinas - Unidade Alphaville,"Diner, Fast Food Restaurant, Burger Restaurant",2,"Rua Aguaçu 171, 13098321 Campinas",Campinas,SP,35095079
931341996979175,Baru Restaurante Alphaville,"Restaurant, Food & Beverage Company",3,"R. Guapuruvu, 229, 13098-322 Campinas",Campinas,SP,35095079
568294833303162,Foodtruck Campinas / Caveirão do Chopp,"Gastropub, Fast Food Restaurant",1,"Itinerante, 13098625 Campinas",Campinas,SP,35095079
104841373313039,Fruttaria Restaurante,"Restaurant, Convenience Store",2,"Rua Cumaru, 259, 13098-324 Campinas",Campinas,SP,35095079
188007817914131,Padaria São Geraldo,"Bakery, Dessert Shop, Company",3,"Rua Tapuru, 25 Alpha Mall, 13098-323 Campinas",Campinas,SP,35095079
1403043649943223,Bia's Dog,"Diner, Grocery Store",1,"Rua Ramão Olavo Saravy Filho, 13098401 Campinas",Campinas,SP,35095079
242386695790058,Verde Saudável,Fast Food Restaurant,1,"Galleria Shopping, Shopping Iguatemi e Shopping Dom Pedro, 13091-901, 13092-500, 13087-901 Campinas",Campinas,SP,35095079
350536038646906,Quiosque Do Araújo,"Restaurant, Food Stand, Bar",1,"João Baptista de Queiroz Júnior, 13098408 Campinas",Campinas,SP,35095079
1416634815306914,Menu Gourmand,Health Food Restaurant,1,Campinas,Campinas,SP,35095079
543917325634931,Mania De Pizza,Pizza Place,2,13088-106 Campinas,Campinas,SP,35095079
131841770205220,Empório Naturalle,Foodservice Distributor,2,"Galleria Shopping, 13013-082 Campinas",Campinas,SP,35095079
532541323513534,Zuppa Upa,"Caterer, Buffet Restaurant, Just For Fun",3,"Av. Evandro Batista Vieira, 99., 13098390 Campinas",Campinas,SP,35095079
939394886132808,Madalena Restaurante,Restaurant,1,"Rua Aguaçu,171 loteamento alphaville, 13098-321 Campinas",Campinas,SP,35095079
527451747266281,FORNERIA BOM GOURMET,Pizza Place,0,"Rua: Luiz Dionisio de Souza, 20 - Jd Mirian, 13098-426 Campinas",Campinas,SP,35095079
628337387184646,Dimary Bolos e Doces Finos,"Coffee Shop, Cupcake Shop, Food & Beverage Company",0,"Rua Ramão Olavo Saravy Filho,898, 13098-401 Campinas",Campinas,SP,35095079
1477965245818216,Dietéticos & Funcionais,Grocery Store,0,"Rua Dr. José Mércio Xavier, 236, 13098-612 Campinas",Campinas,SP,35095079
1055322357878789,Delícias da Ju,"Grocery Store, Candy Store",0,13098626 Campinas,Campinas,SP,35095079
941824625914875,Angélica Alvarez - Doces Artesanais,"Dessert Shop, Restaurant",0,Campinas,Campinas,SP,35095079
892786934105010,Mone Bolos,"Candy Store, Shopping & Retail, Grocery Store",0,"Rodovia Dom Pedro I, 13091901 Campinas",Campinas,SP,35095079
1410735622496393,Body Nutry Suplementos Alimentares,"Health Food Store, Shopping & Retail, Gym/Physical Fitness Center",0,"rua Orozimbo maia, 13101999 Campinas",Campinas,SP,35095079
551569395023693,Lapetite Maison,"Candy Store, Food & Beverage Company",0,"Rua Uaçaí, 13098-312 Campinas",Campinas,SP,35095079
432892940167043,Paleca Doces e Decorações.,"Cupcake Shop, Grocery Store",0,"R.Pedro Gonçalves Sobrinho 550, 13098641 Campinas",Campinas,SP,35095079
1412494075631056,Art dos Sabores,"Grocery Store, Restaurant, Cupcake Shop",0,"Rua Tomas Nielsen Junior, 13097105 Campinas",Campinas,SP,35095079
180638218648675,Carrefour Valinhos,"Grocery Store, Big Box Retailer, Department Store",3,"Av Eng. Antonio F. de Paula Souza, 3900, 13044-370 Campinas",Campinas,SP,35095085
432894436749395,Magníficos Pizza,Pizza Place,1,"Rua Eduardo Monkecevic, 13042-340 Campinas",Campinas,SP,35095085
1453058448324581,Ateliê do Pudim & Cia,"Candy Store, Food & Beverage Company",1,"Rua Antonia Ribeiro de Lima, 26 - N 21, 13051-500 Campinas",Campinas,SP,35095085
700011573373670,Doce de Mãe,"Grocery Store, Restaurant, Candy Store",0,"Rua Joaquim Carlos Teixeira, 13042-460 Campinas",Campinas,SP,35095085
856653037743953,Ca Di Mattone Spazio,"Restaurant, Food & Beverage Company",0,"Alfredo Achar, 1165 - Nova Vinhedo, 13280-000 Vinhedo",Vinhedo,SP,355670114
1121521201195452,Manés Burger,"Burger Restaurant, Grocery Store, Event Planner",0,"Av. Vinhedo, 13280000 Vinhedo",Vinhedo,SP,355670114
1452563415029514,Sítio Macaene,"Health Food Store, Agricultural Service",0,"rua vita scimeca urso, - Caixa d' água, 13280000 Vinhedo",Vinhedo,SP,355670114
584760371673671,Villa Hípica Rustic bar,"Family Style Restaurant, Brazilian Restaurant",2,"Estrada Fazenda Santana , 1355 -Jardim Miriam, 13280-000 Vinhedo",Vinhedo,SP,355670114
136348586553906,Nobrega Pães,"Grocery Store, Bakery, Dessert Shop",2,"R. D Paulo Tarso Campos, 20, 13280-000 Vinhedo",Vinhedo,SP,355670114
661934297273237,Pastelaria do miriam,"Fast Food Restaurant, Cafeteria",2,"Rua José Sabó, 13280000 Vinhedo",Vinhedo,SP,355670114
1391050381178780,Hot Dogg O mais gostoso do pedaço,"Grocery Store, Residence, Pizza Place",2,"Rua Aquarela do Brasil Número 147 Vila Pompeia, 13280/000 Vinhedo",Vinhedo,SP,355670114
553749478065594,Frei Jó,Bar,3,"Rod Edenor João Tasca, 809, Jardim Cruzeiro, 13280-000 Vinhedo",Vinhedo,SP,355670114
139977183013383,Osteria Limoncello,Italian Restaurant,4,"Avenida Ana Lombardi Gasparini 197, 13280000 Vinhedo",Vinhedo,SP,355670114
217343971683241,Terraço Vinhedo Festas & Eventos,"Pub, Pizza Place, Arts & Entertainment",2,"Rodovia Edenor João Tasca, 1593, 13280000 Vinhedo",Vinhedo,SP,355670114
363147897077254,Estação Pitangueiras,"Diner, Burger Restaurant",1,"Rodovia Edenor João tasca ,835  jd Cruzeiro px ao Cristo, 13280000 Vinhedo",Vinhedo,SP,355670114
265067250362435,Bolos e Doces da Lú,"Candy Store, Grocery Store",0,"João Bertani, 87, 13280-000 Vinhedo",Vinhedo,SP,355670114
1574353559483044,Pasta pazza,"Pizza Place, Italian Restaurant, Grocery Store",0,"Alameda dos aguaís,200, 13.280-000 Vinhedo",Vinhedo,SP,355670114
1422393814751745,Delícias da Lucy,"Grocery Store, Residence",0,"Estrada Fazenda Sant'Ana, 13280-000 Vinhedo",Vinhedo,SP,355670114
369036253476886,Pato Rocco Bar,Pub,2,"Av José Lozano Araújo 1515, 13140-000 Paulínia",Paulínia,SP,3536505011
370974389702763,Griletto Paulínia Shopping,"Fast Food Restaurant, Grocery Store",1,"Av. Prefeito José Lozano Araújo, 1515, 13140-000 Paulínia",Paulínia,SP,3536505011
534716833252106,Bella Crema,"Coffee Shop, Ice Cream Shop, Grocery Store",1,"Av. Prefeito José Lozano de Araújo, 1515, 13140-560 Paulínia",Paulínia,SP,3536505011
194719147292419,Doces e Delícias Reino Encantado,"Dessert Shop, Event Planner, Professional Service",1,"Rua Senhorinha Constância Soares, 13181-740 Sumaré",Sumaré,SP,3552403004
404007899794761,Peg Fritas Batata,"Cafeteria, Restaurant, Sports Bar",2,"AV Augusta Diogo Ayala numero 626, 13181-670 Sumaré",Sumaré,SP,3552403004
1532396606981907,UAI Dogueria,"Cafeteria, Restaurant",1,"av:Engenheiro jaime pinheiro uchoa cintra,1965 Bom  retiro, 13181-715 Sumaré",Sumaré,SP,3552403004
102751809905990,La Redonda pizzaria,"Pizza Place, Grocery Store",1,"Rua. Vicente Rodrigues,255 jardim Bom Retiro, 13181654 Sumaré",Sumaré,SP,3552403004
520520921334676,Galpão Do Peixe,"Beer Garden, Fish Market",2,"Rua Eduardo Carlos, 13181-664 Sumaré",Sumaré,SP,3552403004
717222601638297,Sumaré Pizza,"Pizza Place, Fast Food Restaurant, Grocery Store",3,"Av. Engenheiro Jaime P. Uchoa Cintra, nº180, 13170-000 Sumaré",Sumaré,SP,3552403004
552773594867005,Frutilatte Sorvetes,"Ice Cream Shop, Shopping & Retail, Food & Beverage Company",1,"Avenida Augusta Diogo Ayala, 855 - Jardim Bom Retiro, 13181610 Sumaré",Sumaré,SP,3552403004
338661879859457,"KiDogão Restaurante, Lanchone e Pizarria","Pizza Place, Diner, Fast Food Restaurant",1,"Avenida Cardeal Dom Agnelo Rossi, n 780, Vila Padre Anchieta, Sumaré",Sumaré,SP,3552403004
403156353160879,BAR Do BETO,Sports Bar,0,"RUA JOSE ALVES NOBRE 351, 13181650 Sumaré",Sumaré,SP,3552403004
277800769070477,Pasquini Bar,"Bar, Market",0,"Avenida Eng Jaime Pinheiro Uchoa Cintra, 2.110  (Entre o SHOW BALL e a PRAÇA DO JD . BOM RETIRO -Sumare, 13181712 Sumaré",Sumaré,SP,3552403004
582436758627612,Brooklin Energy Drink's,"Beer Garden, Food & Beverage Company",0,"Rua Augusta Diogo Ayala, 13181670 Sumaré",Sumaré,SP,3552403004
811666782213978,Niubi Reis Bolos,"Cupcake Shop, Grocery Store",0,"Rua São Mathias, 13180330 Sumaré",Sumaré,SP,3552403004
1596378557305581,Cacau Bobato's,"Grocery Store, Candy Store",0,"João de assumpção, 13181-715 Sumaré",Sumaré,SP,3552403004
622291094537328,Chocolateria By Juliana Teloeken,"Restaurant, Candy Store, Grocery Store",0,"campinas, sao paulo, 13181-700 Campinas",Campinas,SP,3552403004
1716279838595362,Casa da Vovó,"Grocery Store, Bakery, Dessert Shop",1,"Rua Lá Paz, 13181230 Sumaré",Sumaré,SP,3552403004
477586502355372,Burg Dog Lanches & Temakeria - O Melhor Lanche & Temakeria Da Região,Diner,2,"Rua: José Fagundes de Moura ant. 22 n. 284 Parque Santo Antônio, 13181580 Sumaré",Sumaré,SP,3552403004
128054534059006,Bar Galpão Porções,"Fish & Chips Restaurant, Fast Food Restaurant, Beer Garden",1,"RUA SEBASTIÃO RICARDO 56, 13181-715 Sumaré",Sumaré,SP,3552403004
1689404064645922,Padaria Sumaré,"Bakery, Grocery Store, Dessert Shop",0,"Nova Terra, Sumaré",Sumaré,SP,3552403002
347560312066339,Padaria Pães e Doces Recanto,"Bakery, Shopping & Retail, Dessert Shop",2,"Rua Maria Elisabeth Menuzzo, 13175-615 Sumaré",Sumaré,SP,3552403002
215693371899343,Churrascaria Rancho Gaúcho,Restaurant,2,"Rua Francisco Manuel de Souza, 985 Parque Virgilio Viel, 13.175-500 Sumaré",Sumaré,SP,3552403002
181581935349528,Doce Espaço,"Dessert Shop, Restaurant, Food & Beverage Company",3,"Rua Joana Pereira rohwedder, 93 A, 13174410 Sumaré",Sumaré,SP,3552403002
449655288540543,Top 10 Lanches,"Grocery Store, Cafeteria, Restaurant",1,"Luis da silva azevedo filho, 13181-000 Sumaré",Sumaré,SP,3552403002
1712541198968466,Açaí na Tigela,Grocery Store,2,"Rua quatro N 893 Jardim Denadai, 13181-476 Sumaré",Sumaré,SP,3552403002
515135395274968,Pizzaria Tropical,"Pizza Place, Shopping & Retail",2,"Av.da Amizade,2823, 13174-530 Sumaré",Sumaré,SP,3552403002
454715611356001,Rose Encomenda de Bolos e Doces,"Cupcake Shop, Grocery Store",1,"Rua Santo Antônio da Posse, 13177-273 Sumaré",Sumaré,SP,3552403002
387572877996045,Nosso Mundo Doce,"Dessert Shop, Food & Beverage Company, Shopping & Retail",2,"Rua: Margarida dias de sá,104 Parque Jatobá, 13175-644 Sumaré",Sumaré,SP,3552403002
588943737816610,Piratas Rock Bar,Bar,2,"Rua Noel Rosa, 13181-000 Sumaré",Sumaré,SP,3552403002
1445222929121601,Pizzaria da Leninha,"Pizza Place, Fast Food Restaurant, Grocery Store",1,"Rua Polônia, 234 , Jardim Santa Maria, 13177421 Sumaré",Sumaré,SP,3552403002
150794591654338,Frango Assado De Sumaré,"Fast Food Restaurant, Diner, Cafeteria",2,"Rodovia Anhanguera, 13181-476 Sumaré",Sumaré,SP,3552403002
423659307736899,Panificadora Riveza,"Bakery, Shopping & Retail, Specialty Grocery Store",2,"Avenida da Amizade, nº 3449 - Parque da Amizade, 13174-530 Sumaré",Sumaré,SP,3552403002
1607736592822468,Restaurante Bela Vista,Brazilian Restaurant,1,"RUA FERDINANDO CIA 177, 13177-000 Sumaré",Sumaré,SP,3552403002
188319688038438,Kar Dápioo,"Salad Bar, Grocery Store",1,"Rua Vinte e Um de Setembro, 13177-371 Sumaré",Sumaré,SP,3552403002
632118243498256,Mimos,"Grocery Store, Candy Store",0,"Rua Paulo Freire, 13175586 Sumaré",Sumaré,SP,3552403002
312771435493324,Bonna Cucina - Grupo Internacional Food,"Restaurant Wholesaler, Food & Beverage Company",0,"Rua Francisco Manoel de Souza, 690 - Chácara Bela Vista, 13175-500 Sumaré",Sumaré,SP,3552403002
1570481879876630,Cheiro de Pao Pães e Doces artesanais,"Dessert Shop, Food & Beverage Company, Restaurant",0,"Alameda das Cabreuvas, 559 - Pq Manoel de Vasconcellos, 13174550 Sumaré",Sumaré,SP,3552403002
1505872676309973,Bom Gosto Chocolate e Cia,"Candy Store, Kitchen/Cooking",0,"R: Alceu Alves antiga 14 n 90, 13179-390 Sumaré",Sumaré,SP,3552403002
798925180243569,Clube da Picanha Trend,"Foodservice Distributor, Food Wholesaler",0,13178903 Sumaré,Sumaré,SP,3552403002
228841194153332,PIZZA EM CASA,"Pizza Place, Grocery Store",0,"Av Minas Gerais, 13177030 Sumaré",Sumaré,SP,3552403002
1604861439833629,Fast Pizza Sumaré,"Pizza Place, Grocery Store",0,"Rua Alagoas 96, 13177200 Sumaré",Sumaré,SP,3552403002
183143918403621,Mercado Santa Terezinha,Grocery Store,0,"Rua Pe Godinho, 320, 48011320 Sumaré",Sumaré,SP,3552403002
701173139994679,Empório Fazenda,"Cheese Shop, Health Food Store, Coffee Shop",1,"Rua Dona Joana de Gusmão, 65, 13073370 Campinas",Campinas,SP,35095068
133200086878786,Degust SUSHI,Sushi Restaurant,2,"Avenida Brasil 1181, 13073148 Campinas",Campinas,SP,35095068
307012889399663,Galeteria Pasta e Gallo,"Italian Restaurant, Chicken Joint",2,"Rua Dr. João Mascarenhas Neves, 178, Jd. Novo Botafogo, 13070-148 Campinas",Campinas,SP,35095068
1090016864341730,Garage Bar,"Pub, Sports Bar",3,"Avenida Brasil, 1335, 13073-148 Campinas",Campinas,SP,35095068
1400639453561674,Pastéis A Grande Família,"Food Stand, Personal Chef",1,"Praça Silva Rêgo, 13073-310 Campinas",Campinas,SP,35095068
263354257009082,Akitikab's,"Brazilian Restaurant, Steakhouse",2,"Rua Dom Pedro I, 395, 13073 Campinas",Campinas,SP,35095068
534371089934028,Churrascaria Sorriso,"Brazilian Restaurant, Steakhouse",2,"Rua Dr. Miguel Penteado, 953. Jd Guanabara., 13070-118 Campinas",Campinas,SP,35095068
327810074096513,Sra'Flôr Sweet Gourmet,"Dessert Shop, Wedding Planning Service",0,"Rua Frei Manoel da Ressureição, 280A, 13073-221 Campinas",Campinas,SP,35095068
643726032409457,Buffet Infantil Estrela Maior,"Caterer, Buffet Restaurant, Performance & Event Venue",2,"Av. Marechal Rondon, 1164, Jd. Chapadão, 13070 Campinas",Campinas,SP,35095068
154333251569658,BajuBar Lounge Bar,"Pub, Arts & Entertainment, DJ",2,"Avenida andrade neves 1890 A  Castelo, 13070-000 Campinas",Campinas,SP,35095068
246714052171579,A Quinta do Marques,"Portuguese Restaurant, European Restaurant, Fast Food Restaurant",3,"Rua Antônio Tepedino Pagano, 20, 13063-080 Campinas",Campinas,SP,35095068
566110556778405,Casa de Bolos  Castelo,"Candy Store, Shopping & Retail, Grocery Store",1,"Rua Santo Antonio Claret, 35, 13070-145 Campinas",Campinas,SP,35095068
146521182185541,Burguer King,"Fast Food Restaurant, American Restaurant, Burger Restaurant",1,"Avenida Yojiro Takaoka, 630, 13033-780 Campinas",Campinas,SP,35095068
494156487300587,Akira Culinária Japonesa,Sushi Restaurant,1,"Av. Nossa Senhora da Consolação, 394 - Jd. Aurélia, 13033-140 Campinas",Campinas,SP,35095068
136479983088499,Big Jack,"Fast Food Restaurant, Burger Restaurant, Diner",3,"Rua Oliveira Cardoso, 376, 13070-148 Campinas",Campinas,SP,35095068
523729881116238,Porcodoido - Food Bike,Fondue Restaurant,2,13033-780 Campinas,Campinas,SP,35095068
